employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
1111,107,Yatin,Venkataraman,yatin.venkataraman@retailmart.com,Finance Executive,2,2024-06-12,74538
1112,178,Ekanta,Saxena,ekanta.saxena@retailmart.com,Marketing Associate,7,2024-05-12,43821
1113,100,Jhalak,Iyer,jhalak.iyer@retailmart.com,Regional Manager,6,2025-07-29,238208
1114,104,Zarna,Shukla,zarna.shukla@retailmart.com,Logistics Coordinator,4,2022-09-10,47791
1115,195,Teerth,Murty,teerth.murty@retailmart.com,Inventory Clerk,5,2025-11-26,27824
1116,180,Damini,Maharaj,damini.maharaj@retailmart.com,Data Engineer,4,2026-01-26,204870
1117,51,Yashvi,Rao,yashvi.rao@retailmart.com,Finance Executive,10,2023-09-08,46123
1118,1,Ladli,Narasimhan,ladli.narasimhan@retailmart.com,Assistant Manager,10,2024-12-23,84087
1119,37,Kamya,Baria,kamya.baria@retailmart.com,Sales Executive,1,2023-03-03,44631
1120,159,Christopher,Kadakia,christopher.kadakia@retailmart.com,Finance Executive,4,2024-01-01,48002
1121,23,Ijaya,Shanker,ijaya.shanker@retailmart.com,Data Engineer,1,2025-08-14,212157
1122,196,Manya,Dhawan,manya.dhawan@retailmart.com,Data Engineer,4,2025-02-19,169777
1123,15,Turvi,Dara,turvi.dara@retailmart.com,HR Executive,3,2025-06-22,39552
1124,75,Alka,Sandal,alka.sandal@retailmart.com,HR Executive,9,2024-10-26,52093
1125,155,Damini,Chada,damini.chada@retailmart.com,Inventory Clerk,9,2025-02-28,19199
1126,81,Dhruv,Thakkar,dhruv.thakkar@retailmart.com,Data Analyst,7,2024-08-03,61234
1127,168,Amara,Kanda,amara.kanda@retailmart.com,Data Engineer,1,2025-11-30,150074
1128,106,Aditya,Bal,aditya.bal@retailmart.com,Data Analyst,1,2025-05-14,123536
1129,111,Geetika,Bawa,geetika.bawa@retailmart.com,Customer Service Rep,3,2025-05-07,33596
1130,188,Gaurav,Ram,gaurav.ram@retailmart.com,Finance Executive,8,2022-12-29,55708
1131,102,Tamanna,Chakrabarti,tamanna.chakrabarti@retailmart.com,Finance Executive,1,2025-08-28,55303
1132,159,Vrinda,Shroff,vrinda.shroff@retailmart.com,Security Supervisor,9,2025-04-20,34827
1133,69,Leena,Hegde,leena.hegde@retailmart.com,Store Manager,3,2025-05-01,141628
1134,56,Abha,Kale,abha.kale@retailmart.com,Store Manager,4,2025-08-23,146458
1135,109,Kalpit,Ahluwalia,kalpit.ahluwalia@retailmart.com,Finance Executive,7,2023-04-26,58908
1136,112,Sai,Swamy,sai.swamy@retailmart.com,Logistics Coordinator,7,2024-06-11,59137
1137,15,Ganga,Seshadri,ganga.seshadri@retailmart.com,Store Manager,5,2024-12-01,85732
1138,39,Jagat,Nayar,jagat.nayar@retailmart.com,Assistant Manager,7,2026-01-19,61248
1139,6,Vinaya,Parekh,vinaya.parekh@retailmart.com,Finance Executive,9,2025-10-24,58679
1140,68,Avi,Bobal,avi.bobal@retailmart.com,Cashier,9,2025-08-18,21936
1141,51,Zaitra,Doshi,zaitra.doshi@retailmart.com,HR Executive,8,2025-02-19,68412
1142,161,Meera,Wable,meera.wable@retailmart.com,Maintenance Staff,10,2024-09-25,13113
1143,113,Krish,Ramesh,krish.ramesh@retailmart.com,HR Executive,3,2024-10-30,43510
1144,5,Ishanvi,Nath,ishanvi.nath@retailmart.com,Logistics Coordinator,10,2025-05-27,62505
1145,130,Gaurav,Dave,gaurav.dave@retailmart.com,Data Analyst,9,2025-11-19,103992
1146,49,Karan,Lal,karan.lal@retailmart.com,Visual Merchandiser,4,2025-08-10,39139
1147,178,Xavier,Balakrishnan,xavier.balakrishnan@retailmart.com,Finance Executive,10,2024-03-19,51982
1148,198,Abdul,Suri,abdul.suri@retailmart.com,Data Analyst,9,2025-01-02,84942
1149,133,Devansh,Lata,devansh.lata@retailmart.com,Finance Executive,8,2023-04-24,63483
1150,34,Chanakya,Kannan,chanakya.kannan@retailmart.com,Finance Executive,4,2023-12-18,56061
1151,2,Nakul,Boase,nakul.boase@retailmart.com,Customer Service Rep,9,2025-02-10,33932
1152,124,Arya,Saha,arya.saha@retailmart.com,Maintenance Staff,4,2025-04-01,24173
1153,127,Aayush,Puri,aayush.puri@retailmart.com,Inventory Clerk,10,2024-12-21,21651
1154,108,Bishakha,Datta,bishakha.datta@retailmart.com,HR Executive,9,2024-08-15,44376
1155,31,Omisha,Sinha,omisha.sinha@retailmart.com,Finance Executive,9,2024-12-18,58441
1156,151,Charvi,Sheth,charvi.sheth@retailmart.com,HR Executive,6,2025-08-28,72643
1157,163,Baghyawati,Radhakrishnan,baghyawati.radhakrishnan@retailmart.com,HR Executive,7,2021-09-21,59587
1158,176,Forum,Pandit,forum.pandit@retailmart.com,Regional Manager,7,2024-11-03,247520
1159,92,Hemani,Dalal,hemani.dalal@retailmart.com,HR Executive,9,2023-06-16,53276
1160,148,Hema,Chada,hema.chada@retailmart.com,Sales Executive,9,2024-08-15,39248
1161,108,Arya,Chadha,arya.chadha@retailmart.com,Visual Merchandiser,1,2024-01-04,30983
1162,8,Oliver,Chopra,oliver.chopra@retailmart.com,Store Manager,3,2024-07-23,113896
1163,125,Ekantika,Sama,ekantika.sama@retailmart.com,Finance Executive,6,2022-10-04,79990
1164,49,Charvi,Banik,charvi.banik@retailmart.com,Cashier,10,2024-06-11,23867
1165,126,Janya,Bawa,janya.bawa@retailmart.com,Marketing Associate,3,2024-07-19,25408
1166,200,Libni,Sarin,libni.sarin@retailmart.com,Visual Merchandiser,9,2024-09-30,39502
1167,112,Ganga,Ghose,ganga.ghose@retailmart.com,Assistant Manager,7,2023-09-18,62037
1168,157,Chasmum,Issac,chasmum.issac@retailmart.com,Customer Service Rep,9,2021-08-14,28116
1169,13,Charita,Behl,charita.behl@retailmart.com,Store Associate,3,2023-02-12,20455
1170,76,Lila,Agarwal,lila.agarwal@retailmart.com,Sales Executive,9,2024-08-12,34206
1171,172,Charvi,Dave,charvi.dave@retailmart.com,Finance Executive,6,2024-05-16,79004
1172,15,Triya,Kadakia,triya.kadakia@retailmart.com,Visual Merchandiser,7,2024-09-30,55660
1173,140,Lohit,Kalla,lohit.kalla@retailmart.com,Inventory Clerk,9,2024-03-06,22531
1174,6,Harinakshi,Koshy,harinakshi.koshy@retailmart.com,Inventory Clerk,6,2024-04-26,28755
1175,55,Brijesh,Halder,brijesh.halder@retailmart.com,Store Associate,1,2025-08-13,24289
1176,102,Edhitha,Subramaniam,edhitha.subramaniam@retailmart.com,Data Engineer,3,2022-04-14,107568
1177,1,Harinakshi,Acharya,harinakshi.acharya@retailmart.com,Store Manager,7,2025-08-20,112533
1178,47,Yamini,Bala,yamini.bala@retailmart.com,Store Manager,2,2024-11-17,93196
1179,23,Dipta,Deshpande,dipta.deshpande@retailmart.com,Regional Manager,2,2025-10-20,249382
1180,141,Nitesh,Varma,nitesh.varma@retailmart.com,Store Associate,7,2025-01-05,23464
1181,19,Anirudh,Krishnamurthy,anirudh.krishnamurthy@retailmart.com,Data Analyst,1,2025-10-11,65728
1182,82,Sai,Nazareth,sai.nazareth@retailmart.com,Security Supervisor,2,2025-03-31,37351
1183,109,Nakul,Patel,nakul.patel@retailmart.com,Assistant Manager,3,2025-06-11,85398
1184,7,Neelima,Sodhi,neelima.sodhi@retailmart.com,Regional Manager,9,2024-02-16,175568
1185,2,Radhika,Uppal,radhika.uppal@retailmart.com,Logistics Coordinator,9,2025-03-13,34570
1186,151,Rudra,Ramachandran,rudra.ramachandran@retailmart.com,Store Associate,8,2024-09-06,21696
1187,8,Agastya,Raghavan,agastya.raghavan@retailmart.com,Maintenance Staff,4,2024-09-30,21447
1188,101,Vihaan,Yohannan,vihaan.yohannan@retailmart.com,Maintenance Staff,3,2023-10-07,21352
1189,100,Sai,Kalla,sai.kalla@retailmart.com,Marketing Associate,1,2026-02-25,26205
1190,16,Zinal,Gara,zinal.gara@retailmart.com,Data Engineer,6,2023-12-20,108053
1191,151,Ayush,Suresh,ayush.suresh@retailmart.com,Visual Merchandiser,3,2022-06-06,44540
1192,59,Pooja,Raval,pooja.raval@retailmart.com,Customer Service Rep,7,2025-03-08,23283
1193,192,Manbir,Parmar,manbir.parmar@retailmart.com,Logistics Coordinator,1,2025-02-10,56907
1194,176,Garima,Taneja,garima.taneja@retailmart.com,Cashier,7,2024-11-27,15177
1195,10,Ayushman,Iyengar,ayushman.iyengar@retailmart.com,Store Manager,10,2025-06-07,95235
1196,148,Vaishnavi,Saraf,vaishnavi.saraf@retailmart.com,Marketing Associate,4,2021-08-07,41706
1197,118,Nitara,Nadkarni,nitara.nadkarni@retailmart.com,Visual Merchandiser,1,2022-10-12,44735
1198,124,Yashodhara,Kala,yashodhara.kala@retailmart.com,Store Associate,6,2024-07-17,18160
1199,42,Warjas,Gupta,warjas.gupta@retailmart.com,Security Supervisor,1,2023-03-29,24892
1200,39,Zayyan,Krishna,zayyan.krishna@retailmart.com,HR Executive,4,2025-05-23,45660
1201,101,Kiaan,Bal,kiaan.bal@retailmart.com,Sales Executive,5,2022-11-03,46808
1202,148,Odika,Chaudhary,odika.chaudhary@retailmart.com,Marketing Associate,4,2022-03-02,40804
1203,46,Mason,Pillay,mason.pillay@retailmart.com,Inventory Clerk,9,2025-03-02,28917
1204,87,Ekta,Sachar,ekta.sachar@retailmart.com,Customer Service Rep,4,2025-11-18,35535
1205,62,Gaurika,Korpal,gaurika.korpal@retailmart.com,Cashier,3,2025-07-01,15967
1206,125,Kritika,Choudhury,kritika.choudhury@retailmart.com,Visual Merchandiser,4,2025-01-15,41456
1207,103,Pahal,Brar,pahal.brar@retailmart.com,Store Associate,6,2025-12-02,19319
1208,118,Amol,Bir,amol.bir@retailmart.com,Security Supervisor,6,2024-07-12,22537
1209,78,Dhriti,Grewal,dhriti.grewal@retailmart.com,Data Analyst,7,2023-08-13,98866
1210,165,Yadavi,Mangat,yadavi.mangat@retailmart.com,Security Supervisor,7,2025-11-03,26782
1211,37,Lucky,Pandit,lucky.pandit@retailmart.com,Customer Service Rep,5,2022-09-01,30383
1212,29,Warjas,Mahal,warjas.mahal@retailmart.com,Regional Manager,2,2025-03-24,172965
1213,175,Anika,Som,anika.som@retailmart.com,Regional Manager,6,2024-02-27,176615
1214,32,Hritik,Upadhyay,hritik.upadhyay@retailmart.com,Marketing Associate,1,2023-04-04,24036
1215,40,Faraj,Naidu,faraj.naidu@retailmart.com,Assistant Manager,7,2022-04-16,75107
1216,76,Frado,Goswami,frado.goswami@retailmart.com,Visual Merchandiser,7,2023-10-31,54878
1217,62,Jatin,Koshy,jatin.koshy@retailmart.com,Logistics Coordinator,1,2023-10-05,44925
1218,2,Ladli,Gara,ladli.gara@retailmart.com,Marketing Associate,5,2026-01-11,37439
1219,189,Harita,Buch,harita.buch@retailmart.com,Customer Service Rep,8,2023-08-09,38748
1220,133,Ishani,Sekhon,ishani.sekhon@retailmart.com,Data Analyst,3,2025-04-27,135583
1221,194,Vritti,Savant,vritti.savant@retailmart.com,Inventory Clerk,4,2025-11-26,21286
1222,198,Ijaya,Nadkarni,ijaya.nadkarni@retailmart.com,Assistant Manager,7,2023-03-23,76204
1223,176,Mitesh,Sachdev,mitesh.sachdev@retailmart.com,Sales Executive,10,2025-03-09,43894
1224,158,Arya,Guha,arya.guha@retailmart.com,Data Analyst,5,2024-12-16,106740
1225,119,Logan,Chaudry,logan.chaudry@retailmart.com,Logistics Coordinator,1,2025-02-05,38240
1226,182,Azaan,Oak,azaan.oak@retailmart.com,Cashier,6,2025-08-13,22641
1227,93,Ojas,Nayak,ojas.nayak@retailmart.com,Visual Merchandiser,2,2021-08-08,43287
1228,169,Veda,Pillai,veda.pillai@retailmart.com,Regional Manager,1,2024-05-21,212898
1229,53,Ronith,Grewal,ronith.grewal@retailmart.com,Inventory Clerk,5,2023-06-21,20128
1230,59,Gaurika,Sunder,gaurika.sunder@retailmart.com,Store Manager,4,2025-01-27,142151
1231,158,Raagini,Varughese,raagini.varughese@retailmart.com,Logistics Coordinator,1,2025-07-24,61444
1232,7,Kalpit,Biswas,kalpit.biswas@retailmart.com,Regional Manager,2,2024-06-19,245040
1233,59,Jagrati,Om,jagrati.om@retailmart.com,HR Executive,7,2025-04-06,63465
1234,30,Sneha,Guha,sneha.guha@retailmart.com,Visual Merchandiser,5,2025-06-20,49567
1235,71,Wakeeta,Hari,wakeeta.hari@retailmart.com,Data Engineer,6,2026-01-28,206152
1236,105,Joshua,Choudhary,joshua.choudhary@retailmart.com,Store Associate,4,2024-01-11,17190
1237,57,Dominic,Shenoy,dominic.shenoy@retailmart.com,Security Supervisor,6,2023-06-25,28259
1238,24,Lajita,Cheema,lajita.cheema@retailmart.com,Data Analyst,9,2023-09-28,65369
1239,27,Theodore,Pillay,theodore.pillay@retailmart.com,HR Executive,3,2025-01-23,43975
1240,39,Sneha,Bhavsar,sneha.bhavsar@retailmart.com,Marketing Associate,6,2023-04-24,31164
1241,186,Tanvi,Mannan,tanvi.mannan@retailmart.com,Assistant Manager,8,2024-08-19,80037
1242,76,Waida,Brahmbhatt,waida.brahmbhatt@retailmart.com,Marketing Associate,9,2025-08-30,27894
1243,68,Gunbir,Dyal,gunbir.dyal@retailmart.com,Marketing Associate,8,2025-07-12,47754
1244,191,Kamala,Doshi,kamala.doshi@retailmart.com,Logistics Coordinator,1,2026-01-04,36840
1245,12,Ekavir,Sha,ekavir.sha@retailmart.com,Regional Manager,3,2025-11-18,200934
1246,8,Zarna,Sastry,zarna.sastry@retailmart.com,Maintenance Staff,5,2023-06-15,21885
1247,186,Frederick,Goel,frederick.goel@retailmart.com,Finance Executive,9,2024-07-26,69192
1248,112,Panini,Ram,panini.ram@retailmart.com,Customer Service Rep,8,2023-03-29,28282
1249,44,Dalaja,Shanker,dalaja.shanker@retailmart.com,Regional Manager,5,2025-11-06,205150
1250,64,Urishilla,Bumb,urishilla.bumb@retailmart.com,Cashier,3,2025-05-28,18251
1251,147,Dayita,Jhaveri,dayita.jhaveri@retailmart.com,HR Executive,3,2025-07-01,61671
1252,139,Ojasvi,Raj,ojasvi.raj@retailmart.com,Maintenance Staff,3,2024-07-20,14404
1253,8,Jeet,Comar,jeet.comar@retailmart.com,Assistant Manager,3,2024-03-24,69104
1254,66,George,Deshpande,george.deshpande@retailmart.com,Inventory Clerk,1,2025-07-13,21909
1255,169,Turvi,Sathe,turvi.sathe@retailmart.com,Finance Executive,6,2023-08-18,45485
1256,184,Upkaar,Parsa,upkaar.parsa@retailmart.com,Inventory Clerk,8,2025-12-02,32063
1257,99,Omya,Hari,omya.hari@retailmart.com,Finance Executive,8,2024-12-06,46550
1258,19,Chaaya,Bandi,chaaya.bandi@retailmart.com,Logistics Coordinator,8,2025-06-19,35256
1259,116,Lajita,Kunda,lajita.kunda@retailmart.com,Cashier,1,2024-05-04,25244
1260,44,Yashica,Prabhakar,yashica.prabhakar@retailmart.com,Cashier,2,2024-07-05,17913
1261,46,Dhruv,Ratta,dhruv.ratta@retailmart.com,Maintenance Staff,2,2025-12-05,13209
1262,40,Raksha,Grover,raksha.grover@retailmart.com,Customer Service Rep,6,2022-10-05,30559
1263,16,Farhan,Raman,farhan.raman@retailmart.com,Data Analyst,3,2025-12-22,62476
1264,113,Aryan,Kibe,aryan.kibe@retailmart.com,Customer Service Rep,3,2025-01-25,20078
1265,131,Chakradev,Kalla,chakradev.kalla@retailmart.com,Assistant Manager,3,2022-12-26,68909
1266,161,Oni,Kara,oni.kara@retailmart.com,Data Engineer,6,2025-05-23,126582
1267,107,Tejas,Magar,tejas.magar@retailmart.com,Maintenance Staff,7,2026-02-16,17744
1268,56,Baghyawati,Mallick,baghyawati.mallick@retailmart.com,Finance Executive,5,2024-09-03,62543
1269,200,Orinder,Modi,orinder.modi@retailmart.com,Store Associate,5,2025-12-06,25675
1270,190,Jagat,Sarna,jagat.sarna@retailmart.com,Sales Executive,8,2024-05-27,31096
1271,132,Zayan,Aggarwal,zayan.aggarwal@retailmart.com,Assistant Manager,3,2025-04-01,58957
1272,29,Indali,Natt,indali.natt@retailmart.com,Finance Executive,9,2024-03-10,72229
1273,102,Jacob,Issac,jacob.issac@retailmart.com,Regional Manager,7,2023-05-14,235688
1274,127,Hardik,Mall,hardik.mall@retailmart.com,Cashier,3,2025-02-24,25154
1275,155,Udyati,Ramesh,udyati.ramesh@retailmart.com,Regional Manager,8,2024-07-21,197830
1276,170,Gagan,Chana,gagan.chana@retailmart.com,Sales Executive,2,2025-09-27,29577
1277,147,Aahana,Gole,aahana.gole@retailmart.com,Security Supervisor,10,2025-05-23,28075
1278,96,Ubika,Sur,ubika.sur@retailmart.com,Security Supervisor,5,2025-09-02,33476
1279,76,Hritik,Seshadri,hritik.seshadri@retailmart.com,Customer Service Rep,6,2024-01-17,27765
1280,165,Teerth,Barman,teerth.barman@retailmart.com,Data Analyst,6,2025-03-30,102722
1281,152,Jagdish,Narain,jagdish.narain@retailmart.com,Data Engineer,3,2026-01-04,179666
1282,156,Sai,Cheema,sai.cheema@retailmart.com,Maintenance Staff,4,2025-07-06,23209
1283,40,Vaishnavi,Deep,vaishnavi.deep@retailmart.com,Finance Executive,1,2024-08-24,77169
1284,4,Yatan,Bhagat,yatan.bhagat@retailmart.com,Data Analyst,9,2023-10-21,65438
1285,32,Kamala,Cheema,kamala.cheema@retailmart.com,Logistics Coordinator,1,2022-03-14,57941
1286,49,Chaitanya,Pandit,chaitanya.pandit@retailmart.com,Assistant Manager,7,2024-06-27,78728
1287,22,Indali,Sule,indali.sule@retailmart.com,Marketing Associate,3,2022-06-07,32215
1288,7,Rachita,Kunda,rachita.kunda@retailmart.com,Visual Merchandiser,10,2025-05-09,49971
1289,58,Harsh,Rajagopalan,harsh.rajagopalan@retailmart.com,Inventory Clerk,5,2024-04-10,21348
1290,187,Balhaar,Shanker,balhaar.shanker@retailmart.com,Regional Manager,3,2024-03-01,166668
1291,41,Harshil,Bedi,harshil.bedi@retailmart.com,Customer Service Rep,4,2024-11-26,23721
1292,77,Vrinda,Seshadri,vrinda.seshadri@retailmart.com,HR Executive,5,2024-10-21,52136
1293,49,Ayushman,Sangha,ayushman.sangha@retailmart.com,Visual Merchandiser,9,2025-08-03,58565
1294,45,Lila,Oak,lila.oak@retailmart.com,Regional Manager,3,2024-06-22,187645
1295,2,Amaira,Ratta,amaira.ratta@retailmart.com,Cashier,6,2025-08-25,26697
1296,88,Prisha,Pandya,prisha.pandya@retailmart.com,Marketing Associate,3,2022-09-13,42317
1297,66,Hemani,Kakar,hemani.kakar@retailmart.com,Store Associate,9,2023-09-29,28849
1298,17,Ikshita,Singhal,ikshita.singhal@retailmart.com,Store Associate,9,2025-10-23,26807
1299,192,Alexander,Sem,alexander.sem@retailmart.com,Finance Executive,3,2024-12-04,77596
1300,99,Aarini,Baria,aarini.baria@retailmart.com,Maintenance Staff,6,2021-11-21,13165
1301,107,Teerth,Nagarajan,teerth.nagarajan@retailmart.com,Assistant Manager,2,2025-05-20,57019
1302,62,Tarak,Seshadri,tarak.seshadri@retailmart.com,Cashier,3,2025-03-05,28773
1303,134,Chatura,Barad,chatura.barad@retailmart.com,Sales Executive,6,2024-08-16,44075
1304,122,Daksha,Palla,daksha.palla@retailmart.com,Marketing Associate,5,2025-01-01,33266
1305,168,Yashasvi,Som,yashasvi.som@retailmart.com,Assistant Manager,9,2023-12-10,82301
1306,18,Azaan,Suri,azaan.suri@retailmart.com,Store Manager,9,2024-03-24,84578
1307,29,Chaitaly,Thaman,chaitaly.thaman@retailmart.com,Maintenance Staff,3,2025-07-18,20121
1308,68,Brinda,Sandhu,brinda.sandhu@retailmart.com,HR Executive,4,2025-07-11,71768
1309,143,Jeremiah,Pant,jeremiah.pant@retailmart.com,Maintenance Staff,7,2025-03-01,12489
1310,32,Ishwar,Rajagopalan,ishwar.rajagopalan@retailmart.com,Customer Service Rep,6,2021-10-19,39302
1311,76,Ganga,Swaminathan,ganga.swaminathan@retailmart.com,Data Engineer,2,2022-10-12,143625
1312,162,Reyansh,Patla,reyansh.patla@retailmart.com,Inventory Clerk,7,2023-06-22,31011
1313,108,Dalaja,Mahajan,dalaja.mahajan@retailmart.com,Inventory Clerk,9,2025-06-21,29790
1314,120,Umang,Taneja,umang.taneja@retailmart.com,Security Supervisor,3,2024-04-15,23121
1315,158,Guneet,Mahajan,guneet.mahajan@retailmart.com,Inventory Clerk,2,2023-06-30,21048
1316,3,Jagvi,Lad,jagvi.lad@retailmart.com,Marketing Associate,10,2025-09-10,40723
1317,9,Vihaan,Babu,vihaan.babu@retailmart.com,HR Executive,7,2025-09-30,62733
1318,41,Falak,Chaudry,falak.chaudry@retailmart.com,Data Analyst,6,2025-09-22,97767
1319,14,Kiaan,Sethi,kiaan.sethi@retailmart.com,Store Associate,2,2025-02-22,22771
1320,145,Lavanya,Kohli,lavanya.kohli@retailmart.com,Data Engineer,3,2023-10-04,169229
1321,35,Yochana,Padmanabhan,yochana.padmanabhan@retailmart.com,Maintenance Staff,8,2026-01-09,24856
1322,1,Lekha,Mitra,lekha.mitra@retailmart.com,Inventory Clerk,5,2025-09-27,34611
1323,4,Samar,Jhaveri,samar.jhaveri@retailmart.com,HR Executive,4,2023-07-15,58510
1324,103,Naksh,Dhingra,naksh.dhingra@retailmart.com,Finance Executive,5,2024-04-08,63095
1325,195,Oni,Nagar,oni.nagar@retailmart.com,Assistant Manager,5,2024-12-22,71114
1326,141,Krish,Misra,krish.misra@retailmart.com,Cashier,10,2024-04-05,19721
1327,149,Vidhi,Mitra,vidhi.mitra@retailmart.com,Store Manager,6,2025-06-05,86389
1328,107,Nitesh,Swaminathan,nitesh.swaminathan@retailmart.com,Security Supervisor,6,2025-05-19,39627
1329,121,Ira,Mani,ira.mani@retailmart.com,Regional Manager,5,2022-11-14,145601
1330,1,Advik,Pillay,advik.pillay@retailmart.com,Maintenance Staff,8,2026-01-07,19370
1331,110,Fiyaz,Luthra,fiyaz.luthra@retailmart.com,Marketing Associate,10,2025-10-19,34187
1332,168,Ethan,Sahni,ethan.sahni@retailmart.com,Finance Executive,3,2023-03-14,68297
1333,136,Fitan,Dada,fitan.dada@retailmart.com,Visual Merchandiser,1,2024-10-20,46844
1334,83,Praneel,Nanda,praneel.nanda@retailmart.com,Maintenance Staff,9,2025-10-14,17266
1335,148,Guneet,Barman,guneet.barman@retailmart.com,Finance Executive,7,2025-04-22,44955
1336,9,Wyatt,Nanda,wyatt.nanda@retailmart.com,Maintenance Staff,6,2025-04-07,21094
1337,182,Daksha,Ramakrishnan,daksha.ramakrishnan@retailmart.com,Inventory Clerk,2,2025-11-11,23782
1338,179,Mahika,Bains,mahika.bains@retailmart.com,Finance Executive,10,2024-02-07,61122
1339,129,Udyati,Dutt,udyati.dutt@retailmart.com,Data Analyst,5,2024-09-21,99142
1340,4,Pahal,Oza,pahal.oza@retailmart.com,Sales Executive,9,2024-03-30,26150
1341,136,Oscar,Devan,oscar.devan@retailmart.com,Visual Merchandiser,8,2023-12-19,36817
1342,105,Christopher,Rattan,christopher.rattan@retailmart.com,Inventory Clerk,7,2023-11-15,21923
1343,129,Odika,Kadakia,odika.kadakia@retailmart.com,Cashier,5,2022-11-03,25325
1344,115,Nitesh,Mangat,nitesh.mangat@retailmart.com,Visual Merchandiser,1,2021-12-26,53764
1345,180,Charvi,Chacko,charvi.chacko@retailmart.com,Regional Manager,6,2025-01-19,206938
1346,98,Hritik,Samra,hritik.samra@retailmart.com,Security Supervisor,1,2024-11-05,24565
1347,34,Vrinda,Bhasin,vrinda.bhasin@retailmart.com,Security Supervisor,6,2024-06-05,26996
1348,172,Isaac,Bhatia,isaac.bhatia@retailmart.com,Assistant Manager,1,2024-07-02,89502
1349,91,Amara,Banik,amara.banik@retailmart.com,Inventory Clerk,10,2022-05-07,28273
